20	100
10	200
17	200
12	200
11	200
9	200
12	200
22	200
16	200
12	200
14	200
10	100
12	200
17	200
17	200
22	100
16	200
24	100
19	200
18	200
26	200
20	200
30	100
28	200
20	100
21	200
20	100
21	100
20	100
21	200
20	100
21	200
18	200
21	200
21	100
29	100
30	200
29	200
29	200
31	200
26	200
31	200
27	100
38	200
13	200
14	200
14	100
17	200
19	200
18	100
25	200
14	100
14	200
18	200
19	200
18	200
19	200
12	100
14	100
16	200
16	700
24	500
16	500
20	500
19	200
20	500
19	200
20	300
19	200
20	200
20	200
21	100
19	100
20	100
19	200
20	200
19	100
20	200
20	200
21	200
19	200
20	100
19	100
20	200
19	200
20	200
20	200
21	100
19	100
20	200
19	100
20	200
19	100
20	100
20	200
21	200
26	400
26	200
28	200
28	100
28	100
28	100
26	200
26	100
28	200
28	200
28	100
28	200
26	200
26	100
28	600
28	100
28	100
28	200
18	200
17	200
15	100
13	100
13	100
14	200
24	200
22	100
33	100
26	100
17	200
14	200
22	200
23	200
20	100
21	200
20	200
21	100
10	200
16	200
17	200
18	100
21	200
22	200
15	100
15	100
28	200
14	200
22	100
14	200
22	200
12	100
20	200
12	200
17	100
15	100
16	100
15	100
16	100
15	200
16	200
15	200
16	200
13	200
13	200
24	200
13	200
24	200
18	100
19	100
16	100
17	100
16	100
17	200
15	300
15	200
26	200
15	100
26	200
16	100
16	100
16	200
17	100
16	200
21	200
22	200
23	200
20	200
21	200
20	100
21	200
19	100
19	200
30	200
19	100
30	200
20	200
20	200
20	100
14	200
30	100
31	200
28	100
12	100
13	200
12	100
13	200
12	200
13	200
13	200
14	200
12	200
13	200
12	100
13	200
12	200
13	200
13	200
14	100
12	100
13	100
12	100
13	100
12	100
13	100
13	200
14	200
12	100
13	100
12	100
13	200
12	100
13	100
13	200
14	100
22	100
19	200
19	200
21	200
21	100
21	100
21	200
19	100
19	100
21	200
21	100
21	100
21	100
19	200
19	100
21	200
21	100
21	100
21	200
24	100
14	200
19	100
13	100
19	100
18	200
26	200
27	200
26	200
27	200
27	100
28	200
27	100
26	200
27	200
17	100
18	200
17	100
18	200
17	100
18	100
17	100
18	200
17	200
18	200
17	100
18	200
17	200
18	100
17	200
18	100
17	200
18	100
19	100
19	200
19	200
19	200
20	300
20	100
20	100
18	200
17	100
18	200
17	200
18	100
18	200
17	100
18	100
19	100
19	100
19	200
22	100
22	200
21	200
18	200
19	200
19	100
20	200
18	200
19	200
19	200
20	200
18	100
19	100
19	200
20	200
19	100
18	100
19	200
19	100
20	200
19	100
20	100
20	100
22	200
23	200
18	200
19	100
18	100
19	100
18	100
19	100
18	200
19	200
22	200
23	100
19	100
20	100
19	100
20	200
19	200
20	100
19	100
20	100
22	100
23	100
13	100
14	200
13	200
14	100
13	100
14	200
11	100
17	200
19	200
20	100
11	200
768	1500
22	2200
16	100
15	100
25	300
13	200
20	100
25	200
21	200
13	100
17	200
18	100
18	500
19	200
23	100
30	200
18	100
19	200
20	200
22	100
19	100
14	200
15	100
14	200
18	200
15	200
24	600
18	200
19	100
20	200
13	200
16	200
24	200
25	300
28	200
17	100
20	200
12	300
20	200
21	100
24	200
13	100
16	200
18	100
23	200
13	100
16	100
16	200
25	300
30	200
13	200
8	600
18	200
21	200
16	200
16	200
16	100
17	100
13	100
13	200
14	200
23	100
26	100
26	200
26	200
26	100
27	200
15	200
16	200
19	200
17	200
14	100
12	100
13	200
12	100
13	300
12	200
13	100
16	100
23	200
23	100
23	100
26	300
26	500
26	200
30	200
30	100
30	500
20	300
19	200
25	200
17	200
17	200
20	100
20	200
20	100
24	100
24	200
24	200
16	300
21	100
16	100
25	200
16	100
22	100
17	200
15	200
23	200
17	100
27	200
21	200
11	200
23	200
22	200
21	200
16	200
21	200
16	200
25	200
16	100
22	100
17	200
15	200
13	100
17	200
27	200
21	200
12	200
12	200
13	200
19	200
20	200
14	100
15	100
10	200
27	400
27	200
11	200
18	100
26	200
13	100
21	100
22	200
34	200
13	200
14	200
15	200
25	200
23	200
24	100
36	200
34	200
46	700
20	200
30	100
24	100
33	200
30	200
39	200
9	200
26	200
26	200
10	200
23	100
11	100
18	100
23	200
12	100
9	100
8	500
25	200
30	100
24	200
26	100
21	100
23	100
23	200
23	100
26	200
12	200
13	100
18	200
22	100
13	100
19	200
14	200
14	200
24	200
18	200
17	100
24	100
33	200
18	200
26	200
33	200
31	200
19	200
28	200
26	200
23	200
22	200
21	100
20	200
16	100
14	200
25	200
23	100
20	200
19	100
24	200
28	200
31	200
21	200
15	100
13	100
11	200
14	200
12	200
19	200
22	100
38	200
28	100
25	200
18	200
16	200
16	100
14	100
24	200
22	200
19	200
30	200
28	100
25	200
24	100
43	200
33	100
34	100
17	200
20	100
14	100
19	200
20	100
24	200
28	200
23	200
26	200
29	100
34	100
25	200
23	200
20	200
15	200
27	200
25	100
28	100
26	100
20	200
21	200
19	200
22	200
20	200
13	200
29	200
25	200
26	200
24	200
24	200
19	600
27	200
18	200
14	200
12	100
13	200
21	100
31	200
12	200
14	200
25	200
25	200
21	200
22	200
20	200
20	200
18	200
29	200
29	200
25	100
26	100
24	200
24	200
21	200
30	100
28	200
26	200
25	12800
23	200
20	100
21	200
26	200
15	200
15	200
15	200
16	100
28	200
26	200
19	200
21	100
22	200
21	200
26	200
20	100
20	200
20	200
17	200
25	200
24	200
16	100
12	200
12	200
12	100
13	200
17	100
18	200
18	200
21	100
22	200
15	200
16	200
16	200
16	100
17	200
7	300
23	200
26	100
24	200
33	200
36	200
27	200
21	200
24	200
11	200
12	200
13	100
16	200
12	100
20	100
10	200
17	200
12	100
11	100
9	200
12	200
22	100
16	100
12	200
14	200
10	200
12	200
17	200
17	100
22	100
16	200
24	200
19	200
18	100
26	200
31	100
20	200
30	200
28	100
33	200
20	200
21	100
20	100
21	200
20	200
21	200
20	200
21	100
18	100
21	200
21	100
29	200
30	200
29	200
29	200
31	100
26	100
31	100
27	200
38	100
13	100
14	100
14	200
17	100
19	200
18	200
25	100
14	200
14	300
18	200
19	200
18	100
19	100
12	200
14	200
16	200
21	200
16	200
24	12800
16	200
20	200
19	200
20	100
19	200
20	100
19	200
20	100
20	200
21	200
19	200
20	200
19	100
20	200
19	100
20	100
20	200
21	100
19	200
20	100
19	100
20	200
19	100
20	200
20	200
21	100
19	100
20	100
19	100
20	200
19	200
20	100
20	200
21	100
26	200
26	100
28	200
28	200
28	200
28	200
26	200
26	100
28	100
28	100
28	200
28	100
26	200
26	100
28	100
28	200
28	200
28	100
18	100
17	200
15	100
13	100
13	200
14	200
24	100
22	200
33	100
26	100
17	200
14	200
22	200
23	200
20	200
21	100
20	100
21	100
10	200
16	100
17	200
18	200
21	200
22	100
15	100
15	100
28	200
19	200
14	200
22	200
14	400
22	200
12	200
20	200
12	100
17	100
15	100
16	500
15	200
16	200
15	200
16	100
15	300
16	100
13	100
13	200
24	100
13	200
24	200
18	200
19	100
16	100
17	200
16	200
17	100
15	200
15	100
26	500
15	200
26	200
16	200
16	600
16	100
17	200
16	200
21	100
22	100
23	200
20	100
21	100
20	200
21	200
19	200
19	100
30	200
19	100
30	200
20	200
20	200
20	100
14	200
30	200
31	100
28	200
12	300
13	200
12	200
13	200
12	200
13	200
13	200
14	200
12	200
13	200
12	100
13	100
12	100
13	200
13	200
14	200
12	200
13	200
12	200
13	200
12	200
13	200
13	100
14	200
12	200
13	200
12	100
13	100
12	200
13	200
13	100
14	100
22	200
19	100
19	100
21	200
21	200
21	200
21	200
19	200
19	100
21	200
21	100
21	200
21	200
19	200
19	100
21	100
21	100
21	100
21	200
24	100
14	200
19	200
13	100
19	200
18	100
26	200
27	200
26	200
27	200
27	200
28	200
27	100
26	100
27	200
17	200
18	200
17	200
18	200
17	200
18	100
17	200
18	100
17	200
18	100
17	200
18	100
17	12600
18	200
17	100
18	100
17	100
18	100
19	200
19	100
19	200
19	200
20	100
20	100
20	200
18	100
17	200
18	200
17	200
18	100
18	200
17	100
18	100
19	200
19	100
19	100
22	200
22	100
21	200
18	200
19	100
19	200
20	100
18	300
19	100
19	100
20	200
18	100
19	200
19	200
20	100
19	100
18	200
19	100
19	100
20	200
19	200
20	200
20	200
22	100
23	100
18	200
19	100
18	100
19	200
18	200
19	100
18	100
19	200
22	300
23	100
19	200
20	200
19	200
20	200
19	200
20	200
19	200
20	200
22	200
23	200
13	200
14	200
13	200
14	200
13	100
14	100
11	200
17	200
19	200
20	200
11	200
8720	1700
11600	3400
1120	1400
40	600
32	200
40	100
24	300
32	200
24	200
32	200
200	700
200	300
24	1800
32	600
24	300
32	200
6	600
5	400
128	600
3	300
1	200
32	400
8	300
200	400
32	200
304	1300
32	300
304	900
304	300
304	300
304	300
64	400
304	400
304	300
304	300
304	500
128	400
304	1900
304	200
304	200
304	100
304	200
304	200
304	200
304	200
256	400
304	200
304	200
304	200
304	100
304	1500
304	200
304	200
304	100
304	200
304	200
304	100
304	200
304	200
200	300
200	200
24	300
24	300
32	200
8	300
8	200
8	100
10	200
5	200
192	300
9	100
9	100
128	200
128	200
4	200
3	200
128	200
2	100
11	200
32	300
8	200
200	200
304	300
304	200
304	200
512	500
304	200
304	200
304	100
304	200
304	200
304	200
304	200
304	200
304	200
304	300
304	200
304	200
304	14400
304	300
304	200
304	200
304	200
304	200
304	200
304	200
304	200
304	200
304	200
304	200
304	200
304	200
304	200
200	200
200	200
24	200
64	200
24	300
32	200
4	300
4	200
4	100
10	200
9	200
9	100
128	200
128	200
6	200
5	600
128	300
3	1700
2	200
11	200
32	200
8	200
200	200
304	300
304	200
304	100
304	200
304	200
1024	500
304	200
304	200
304	200
304	100
304	200
304	1600
304	200
304	200
304	200
304	200
304	100
304	200
304	200
304	200
304	100
304	200
304	200
304	100
304	100
304	200
304	200
304	200
304	100
304	200
304	200
88	300
32	200
88	300
88	200
368	600
80	400
32	300
80	200
80	200
80	100
80	100
64	200
80	200
80	200
80	100
80	100
128	200
80	100
80	200
80	200
80	100
80	100
80	200
80	100
80	100
256	300
80	100
80	100
80	100
80	100
80	200
80	1700
80	200
80	100
80	200
80	200
80	200
80	100
80	100
80	200
80	200
80	200
512	200
80	200
80	200
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	200
80	200
80	200
80	200
80	200
80	200
80	100
80	1300
80	200
1024	500
80	100
80	200
80	100
80	100
80	200
80	200
80	200
80	200
80	300
80	400
80	100
80	200
80	100
80	200
80	300
80	100
80	200
80	100
80	200
80	200
80	300
80	100
80	200
80	200
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	100
80	200
80	200
80	200
80	100
80	1800
80	100
80	200
80	200
80	100
80	200
80	200
80	100
80	200
80	200
80	100
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	200
2048	700
80	100
80	200
80	100
80	100
80	100
80	100
80	500
80	200
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	200
80	200
80	200
80	100
80	300
80	100
80	200
80	100
80	200
80	400
80	200
80	200
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	300
80	300
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	100
80	200
80	100
80	2300
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	100
80	200
80	100
80	200
80	200
80	200
80	100
80	100
80	200
80	100
80	200
80	100
80	200
80	200
80	200
80	100
80	100
80	200
80	200
80	100
80	200
80	200
80	100
80	100
80	200
80	200
80	100
80	200
80	200
80	200
80	100
80	300
80	100
80	200
80	100
80	100
80	200
80	200
80	100
80	200
80	200
80	100
80	200
80	200
80	300
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	300
4096	700
80	100
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	200
80	200
80	100
80	200
80	1500
80	200
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	200
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	200
80	200
80	200
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	200
80	200
80	100
80	200
80	200
80	200
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	100
80	100
80	1300
80	200
80	100
80	200
80	100
80	200
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	200
80	200
80	100
80	200
80	300
80	200
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	100
80	200
80	200
80	200
80	200
80	200
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	100
80	200
80	200
80	1800
80	100
80	200
80	200
80	100
80	200
80	100
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	200
80	200
80	100
80	200
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	200
80	200
80	200
8192	500
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	200
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	200
80	100
80	100
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	100
80	200
80	200
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	200
80	100
80	200
80	200
80	200
80	100
80	100
80	200
80	100
80	1800
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	200
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	200
80	200
80	200
80	500
80	200
80	200
80	100
80	100
80	200
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	100
80	200
80	100
80	100
80	300
80	400
80	200
80	400
80	100
80	400
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	200
80	100
80	200
80	300
80	200
80	200
80	200
80	100
80	100
80	200
80	200
80	100
80	200
80	300
80	100
80	100
80	200
80	200
80	200
80	200
80	400
80	200
80	200
80	200
80	200
80	200
80	100
80	100
80	200
80	200
80	200
80	100
80	200
80	200
80	200
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	200
80	100
80	200
80	100
80	200
80	300
80	200
80	200
80	200
80	200
80	100
80	200
80	100
80	200
80	200
80	200
80	100
80	100
80	300
80	200
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	200
80	300
80	200
80	200
80	200
80	200
80	100
80	100
80	200
80	200
80	200
80	100
80	200
80	100
80	200
80	100
80	200
80	200
80	100
80	100
80	200
80	200
80	200
80	200
80	200
80	200
80	100
80	100
80	200
80	300
80	100
80	200
80	100
80	3300
80	200
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	300
80	100
80	100
80	200
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	200
80	200
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	300
80	200
80	200
80	200
80	200
80	200
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	100
80	200
80	100
80	200
80	200
80	200
80	100
80	100
80	100
80	200
80	200
80	100
80	200
80	200
80	200
80	200
80	100
80	100
80	200
80	200
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	200
80	200
80	100
80	200
80	200
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	100
80	200
80	200
80	100
80	100
80	200
80	200
80	200
80	200
80	200
80	400
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	1900
80	200
80	200
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	200
80	100
80	200
80	900
80	300
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	200
16	700
96	600
16	300
16	200
1536	1000
80	400
8008	600
32	600
32	500
320	1000
32	200
32	200
48	200
640	600
96	300
64	300
192	100
1280	600
128	400
384	300
2560	400
256	400
768	300
5120	400
512	300
1536	400
10240	400
1024	500
3072	300
20480	7900
2048	500
6144	300
40960	3700
4096	600
12288	400
81920	3000
8192	200
24576	400
163840	3100
16384	1100
49152	300
327680	4500
32768	600
98304	300
655360	9900
65536	300
196608	300
32	600
32	200
56072	600
32	300
32	300
32	400
32	100
32	200
32	1600
64	600
80	500
16016	900
8016	300
16	500
16	200
8000	800
16	600
16	300
80	700
16000	900
8008	300
7984	1300
16	300
16	200
7968	1000
16	500
16	200
80	500
15936	800
80	200
80	300
7992	400
7968	1500
16	300
16	100
7960	700
16	200
16	200
80	500
15920	600
80	100
80	200
7984	200
16	200
16	100
16	800
16	300
80	500
15968	700
80	200
8000	600
16	200
16	200
7992	1300
16	300
16	100
80	700
15984	500
8000	29300
16	300
16	200
80	400
16000	500
8008	200
16	200
16	100
16	300
16	300
7984	700
16	300
16	200
80	500
15968	400
80	200
8000	400
16	300
16	200
16	700
16	200
7992	600
7976	1600
16	500
16	200
80	500
15952	1100
80	200
80	100
8000	500
16	200
16	200
16	400
16	100
16	1900
16	200
80	600
16000	1200
8008	400
16	200
16	100
80	400
16016	500
8016	800
16	200
16	100
16	200
16	300
8000	400
80	1000
16000	1400
8008	600
16	200
16	200
8000	600
16	200
16	200
7976	700
16	200
16	300
16	900
16	300
7952	1500
16	300
16	100
80	600
15904	1500
80	200
80	200
7976	500
16	300
16	300
16	900
16	200
80	500
15952	800
7984	300
80	1200
15968	1200
7992	300
16	300
16	100
80	500
15984	700
80	200
8008	700
16	200
16	200
7984	400
16	200
16	200
16	300
16	200
7960	700
16	300
16	100
16	400
16	200
16	900
16	200
80	800
15920	800
7968	600
16	200
16	100
7952	600
16	300
16	100
7928	700
16	300
16	100
7912	1000
16	300
16	100
7904	700
16	300
16	100
16	1300
16	300
80	500
15808	900
80	300
7920	500
80	800
15840	1300
7928	400
16	400
16	200
80	500
15856	500
80	200
80	200
7952	400
16	200
16	200
16	300
16	200
16	1300
16	300
80	700
15904	1200
80	300
80	200
7976	400
80	900
15952	900
7984	200
16	400
16	200
7960	800
16	200
16	200
80	300
15920	400
80	200
80	200
7984	200
16	200
16	200
16	2000
16	200
80	900
15968	1300
80	200
80	300
8008	600
16	200
16	100
7984	500
16	200
16	200
16	400
16	200
16	1800
16	300
80	700
15968	1300
80	300
8000	700
16	800
16	200
7992	900
16	200
16	200
80	400
15984	900
80	200
80	200
8016	500
16	200
16	100
16	1500
16	300
80	600
16032	1300
80	200
80	200
8040	400
112144	12600
80	600
16080	1300
80	300
80	500
8064	700
16	200
16	200
8056	700
16	300
16	200
80	700
16112	500
80	300
8072	300
16	200
16	200
16	2600
16	200
16	1100
16	200
8048	1400
16	300
16	200
16	400
16	200
16	1000
16	100
8040	1100
16	800
16	200
8032	1500
16	200
16	200
8008	700
16	200
16	200
16	1100
16	300
7984	900
7976	1600
16	300
16	200
16	400
16	100
80	500
15952	800
7984	300
16	300
16	200
16	1400
16	200
80	600
15968	1300
80	200
80	200
8008	800
7992	900
16	400
16	200
7968	900
16	200
16	200
80	700
15936	800
80	200
80	200
7992	300
16	200
16	100
16	900
16	200
7976	900
80	900
15952	900
80	13100
80	200
8000	1500
16	200
16	100
7976	800
16	200
16	200
7968	600
16	200
16	200
16	800
16	200
80	900
15936	800
7976	800
16	300
16	200
7952	600
16	200
16	200
16	300
16	300
16	300
16	200
16	300
16	100
80	400
15904	400
7960	500
16	200
16	200
16	1000
16	200
80	400
15920	800
80	300
80	300
7984	400
7960	1900
16	300
16	200
7936	800
16	300
16	100
80	400
15872	700
80	100
80	100
7960	200
16	200
16	200
16	1100
16	200
80	400
15920	1000
80	200
80	200
7984	500
80	700
15968	1000
80	300
80	300
8008	600
16	200
16	200
80	400
16016	500
80	200
80	200
8032	600
16	200
16	200
80	300
16064	800
8040	200
16	200
16	200
16	1200
16	200
8024	1100
8008	700
16	400
16	100
8000	400
16	200
16	200
7984	300
16	200
16	100
16	1400
16	200
80	600
15968	1600
7992	300
80	700
15984	700
80	200
80	13000
8016	800
16	200
16	200
16	300
16	200
7992	600
16	200
16	100
16	2500
16	200
7968	1200
7960	1800
16	300
16	200
80	500
15920	700
7968	300
16	300
16	200
7944	600
16	300
16	200
16	1700
16	300
80	600
15888	1500
7952	500
80	1000
15904	700
80	300
7968	400
16	300
16	200
7960	800
16	200
16	200
7936	700
16	200
16	100
16	300
16	100
7928	700
16	200
16	100
7920	500
16	200
16	200
16	2400
16	300
80	1500
15840	1200
80	200
80	200
7944	600
7928	2000
16	300
16	200
80	400
15856	700
80	200
7944	600
16	200
16	100
80	400
15888	400
80	200
7960	400
16	200
16	200
7952	700
16	300
16	100
7944	500
16	200
16	100
16	13900
16	200
7936	2100
16	300
16	200
80	500
15872	1000
80	300
7952	300
16	300
16	200
16	300
16	100
16	2800
16	300
80	800
15904	1500
80	200
80	200
7976	500
7968	1500
16	400
16	200
16	400
16	100
80	400
15936	1000
80	300
80	200
7992	600
16	200
16	100
16	1900
16	200
7968	1200
80	800
15936	700
7976	300
16	200
16	200
7952	700
16	300
16	400
80	300
15904	500
80	200
80	100
7976	200
16	200
16	200
16	1600
16	300
80	800
15952	1300
80	300
7992	600
7968	1000
16	300
16	100
7952	800
16	200
16	100
7944	500
16	200
16	200
16	2200
16	300
80	700
15888	1600
80	1100
80	300
7968	500
7960	1000
16	300
16	200
80	600
15920	700
80	200
80	100
7984	700
16	200
16	200
80	400
15968	500
7992	300
16	200
16	100
16	1600
16	300
7984	700
7968	1600
16	300
16	100
7960	800
16	300
16	200
16	300
16	200
16	1300
16	200
7944	1000
80	800
15888	1500
80	200
80	100
7968	300
16	300
16	200
7960	800
16	200
16	100
7944	600
16	200
16	200
16	900
16	300
7920	1700
16	300
16	100
80	600
15840	800
7928	400
16	200
16	200
80	400
15856	500
7936	400
16	200
16	200
16	1500
16	300
7912	2100
16	400
16	100
80	500
15824	800
80	100
7928	500
16	300
16	200
7920	800
16	200
16	200
16	1000
16	300
80	500
15840	1000
80	300
7936	400
7912	1700
16	200
16	200
7904	900
16	200
16	100
80	400
15808	700
7912	300
16	200
16	100
16	1100
16	200
7904	900
80	900
15808	1000
7912	600
16	300
16	200
80	500
15824	500
7920	600
16	300
16	200
7904	800
16	200
16	200
7888	600
16	200
16	100
16	1200
16	200
7880	800
16	800
16	200
80	600
15760	1200
7888	700
16	200
16	200
7872	600
16	200
16	200
16	900
16	200
80	1000
